"year","carrier","state","xi"
2012,"ATT","IN",-0.182688829789981
2012,"ATT","KS",-0.154229433542212
2012,"ATT","KY",-0.398317806588856
2012,"ATT","LA",-0.107719065335642
2012,"ATT","MA",0.288457496581105
2012,"ATT","MD",0.685590296763853
2012,"ATT","ME",-0.48200261999229
2012,"ATT","MI",-0.104518921494297
2012,"ATT","MN",0.0811194472529064
2012,"ATT","MO",-0.117536690843248
2012,"ATT","MS",-0.178860070584213
2012,"ATT","NC",0.00633327526308278
2012,"ATT","NE",-0.133878644523858
2012,"ATT","NH",0.107343978372174
2012,"ATT","NJ",0.493167602731317
2012,"ATT","NM",0.00549741382025817
2012,"ATT","NV",0.107195051971349
2012,"ATT","NY",0.285412565452194
2012,"ATT","OH",-0.153476400470002
2012,"ATT","OK",-0.272528221379832
2012,"ATT","OR",-0.0595287607159833
2012,"ATT","PA",0.0150250729207286
2012,"ATT","RI",0.0822933271866328
2012,"ATT","SC",-0.0587334201435963
2012,"ATT","SD",-0.38711046215742
2012,"ATT","TN",-0.181550722511852
2012,"ATT","TX",0.346796868788545
2012,"ATT","UT",0.142087267877988
2012,"ATT","VA",0.31991249586258
2012,"ATT","VT",-0.22249208859672
2012,"ATT","WA",0.200673275264943
2012,"ATT","WI",-0.138723487982544
2012,"ATT","WV",-0.507308331635153
2012,"ATT","MT",-0.426217633038152
2012,"ATT","ND",-0.304456557991348
2012,"ATT","WY",-0.254599525847906
2012,"Sprint","AL",-0.958479670693274
2012,"Sprint","AR",-1.08712601927063
2012,"Sprint","AZ",-0.766154492380054
2012,"Sprint","CA",-0.184142478589392
2012,"Sprint","CO",-0.583512597845127
2012,"Sprint","CT",-0.350914765139807
2012,"Sprint","DC",0.190282838076632
2012,"Sprint","DE",-0.62746254985433
2012,"Sprint","FL",-0.765463115359918
2012,"Sprint","GA",-0.605365110774703
2012,"Sprint","IA",-0.974656451964693
2012,"Sprint","ID",-1.03905827577182
2012,"Sprint","IL",-0.611731272146802
2012,"Sprint","IN",-0.974735829789981
2012,"Sprint","KS",-0.946276433542212
2012,"Sprint","KY",-1.19036480658886
2012,"Sprint","LA",-0.899766065335642
2012,"Sprint","MA",-0.503589503418895
2012,"Sprint","MD",-0.106456703236147
2012,"Sprint","ME",-1.27404961999229
2012,"Sprint","MI",-0.896565921494297
2012,"Sprint","MN",-0.710927552747094
2012,"Sprint","MO",-0.909583690843248
2012,"Sprint","MS",-0.970907070584213
2012,"Sprint","NC",-0.785713724736917
2012,"Sprint","NE",-0.925925644523858
2012,"Sprint","NH",-0.684703021627826
2012,"Sprint","NJ",-0.298879397268683
2012,"Sprint","NM",-0.786549586179742
2012,"Sprint","NV",-0.684851948028651
2012,"Sprint","NY",-0.506634434547806
2012,"Sprint","OH",-0.945523400470002
2012,"Sprint","OK",-1.06457522137983
2012,"Sprint","OR",-0.851575760715983
2012,"Sprint","PA",-0.777021927079271
2012,"Sprint","RI",-0.709753672813367
2012,"Sprint","SC",-0.850780420143596
2012,"Sprint","SD",-1.17915746215742
2012,"Sprint","TN",-0.973597722511852
2012,"Sprint","TX",-0.445250131211455
2012,"Sprint","UT",-0.649959732122012
2012,"Sprint","VA",-0.47213450413742
2012,"Sprint","VT",-1.01453908859672
2012,"Sprint","WA",-0.591373724735057
